model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma,seed
ffnn_naive,none,2,DDoS,0.9456740384615384,0.7812724026494906,0.0,0.4200948392659194,0.0,0.0,0.98348,0.495835602073124,1.0,0.8571428571428571,167.94523882865906,16480,,,,42
ffnn_naive,none,3,WebAttack,0.9256587786259542,0.4811888566417265,0.0,0.0004926361163852,0.0,0.0,0.98348,0.495835602073124,1.0,0.0,90.16333079338074,9240,,,,42
ffnn_naive,none,4,Infiltration,0.94226568914956,0.5004269786330127,0.0006226615168408,0.0156983968239536,0.0,0.0,0.98308,0.495733908869032,0.9987146529562982,0.0,134.8630154132843,13460,,,,42
ffnn_naive,none,5,Botnet,0.9477720316622692,0.5262954092267295,8.929707574401208e-06,0.0413841205874375,0.0,0.0,0.9834685714285716,0.495832697122213,1.0,,66.6598789691925,6460,,,,42
gnn_ewc,none,0,BruteForce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856229138307196,43.9017276763916,1250,0.1000000014901161,100.0,0.9,42
gnn_ewc,none,1,DoS,0.9998089285714286,0.999473209481795,1.9861683237931047e-05,0.9982837326161575,1.0,1.0,0.9999942857142856,0.9999120871132152,0.9981912096518544,0.0,152.27919030189514,2690,0.1225588545203208,100.0,0.9,42
gnn_ewc,none,2,DDoS,0.999714423076923,0.9991581136715284,1.909668439121892e-05,0.997136346840744,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,202.59561228752136,3380,0.2103029787540435,100.0,0.9,42
gnn_ewc,none,3,WebAttack,0.999445038167939,0.997979165378645,5.77288640196608e-05,0.9932570431569764,1.0,1.0,0.9999942857142856,0.9999120871132152,1.0,0.0,108.71211314201356,1890,0.2022632360458374,100.0,0.9,42
gnn_ewc,none,4,Infiltration,0.9374739002932552,0.4984900322730484,0.0057434298313396,0.0162439009606933,0.0,0.0,0.9477828571428571,0.4865957484260492,0.9903598971722364,0.0,148.78433775901794,2760,0.1978062689304351,100.0,0.9,42
gnn_ewc,none,5,Botnet,0.9485287598944592,0.5392963242992859,2.064994876580279e-05,0.0554791335684116,0.0,0.0,0.9834514285714284,0.4958283396330782,1.0,,83.81499242782593,1330,0.2780256271362304,100.0,0.9,42
gnn_replay,none,0,BruteForce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856229138307196,58.34300994873047,1250,,,,42
gnn_replay,none,1,DoS,0.9999821428571428,0.9999508024292468,1.3903178266551732e-05,0.999946919565448,1.0,1.0,1.0,1.0,0.9999440580304696,0.5465946315943871,223.8311991691589,2690,,,,42
gnn_replay,none,2,DDoS,0.9999875,0.9999631945287152,8.487415284986187e-06,0.9999486800509094,1.0,1.0,1.0,1.0,1.0,0.0,239.6683304309845,3380,,,,42
gnn_replay,none,3,WebAttack,0.999824427480916,0.9993625872342916,0.0001146330299818,0.999066044029353,1.0,1.0,0.9999942857142856,0.9999120871132152,1.0,0.0,127.36431813240053,1890,,,,42
gnn_replay,none,4,Infiltration,0.994500879765396,0.9759064477119576,0.0057764308917322,0.998999909082644,1.0,1.0,0.9642857142857144,0.7310294933185164,0.9955012853470436,0.4330894500826056,188.6481738090515,2760,,,,42
gnn_replay,none,5,Botnet,0.9950786279683376,0.9770650314671364,0.0051474183099188,0.9990022087030652,1.0,1.0,0.9643085714285714,0.731115425933573,0.9995279679018172,,89.65619015693665,1330,,,,42
